,인허가일자,영업상태명,폐업일자,소재지전체주소,시설총규모,장사일
360,19971204,영업/정상,,대전광역시 서구 도마동 180-2번지 효성@ 상가 201호,38.69,20200926
361,19980608,영업/정상,,대전광역시 서구 도마동 172-22번지,18.2,20200926
362,19981026,영업/정상,,대전광역시 서구 도마동 83-8번지,49.58,20200926
363,20020930,영업/정상,,대전광역시 서구 변동 2-2번지,77.31,20200926
364,20021010,영업/정상,,대전광역시 서구 도마동 15-2번지,16.8,20200926
365,19951101,영업/정상,,대전광역시 서구 변동 77-11번지,36.08,20200926
366,19980310,영업/정상,,대전광역시 서구 도마동 143-2번지 (1층),50.92,20200926
367,20021018,영업/정상,,대전광역시 서구 도마동 23-1번지 (1층),61.77,20200926
368,20021221,영업/정상,,대전광역시 서구 도마동 30-14번지,56.73,20200926
369,20021115,영업/정상,,대전광역시 서구 도마동 118-20번지 지하1층,25.68,20200926
370,20021211,영업/정상,,대전광역시 서구 도마동 129-17번지 1층,25.81,20200926
371,19980307,영업/정상,,대전광역시 서구 도마동 180-34번지,48.44,20200926
372,19980403,영업/정상,,대전광역시 서구 도마동 25-3번지,36.44,20200926
373,20021230,영업/정상,,대전광역시 서구 도마동 114-19번지 103호,46.76,20200926
374,19980421,영업/정상,,대전광역시 서구 도마동 179-73번지 1층,50.4,20200926
375,19980424,영업/정상,,대전광역시 서구 도마동 171-20번지 1층,67.85,20200926
376,19980514,영업/정상,,대전광역시 서구 도마동 124-14번지,34.73,20200926
377,20030109,영업/정상,,대전광역시 서구 변동 79-22번지,87.76,20200926
378,19990514,영업/정상,,대전광역시 서구 변동 57-4번지,32.86,20200926
379,20100823,영업/정상,,대전광역시 서구 도마동 30-18번지 1층,90.7,20200926
380,19990908,영업/정상,,대전광역시 서구 도마동 134-121번지,87.57,20200926
381,19970630,영업/정상,,대전광역시 서구 변동 12-8번지,78.74,20200926
382,20030128,영업/정상,,대전광역시 서구 도마동 16-8번지,84.47,20200926
383,19971013,영업/정상,,대전광역시 서구 도마동 26-28번지,51.94,20200926
384,19970616,영업/정상,,대전광역시 서구 변동 46-17번지,22.4,20200926
385,19990619,영업/정상,,대전광역시 서구 변동 79-5번지,33.6,20200926
386,19970625,영업/정상,,대전광역시 서구 변동 24-68번지,29.6,20200926
387,19990927,영업/정상,,대전광역시 서구 변동 49-14번지 1층,47.3,20200926
388,20010621,영업/정상,,대전광역시 서구 도마동 41-12번지,20.92,20200926
389,20021209,영업/정상,,대전광역시 서구 변동 252-24번지,42.72,20200926
390,20190516,영업/정상,,대전광역시 서구 변동 49-1번지 변동종합시장,21.06,20200926
391,20190822,영업/정상,,대전광역시 서구 도마동 26-29,83.51,20200926
392,20190925,영업/정상,,대전광역시 서구 도마동 129-33번지,94.22,20200926
393,20190703,영업/정상,,대전광역시 서구 도마동 110-12번지,39.37,20200926
394,20190903,영업/정상,,대전광역시 서구 도마동 127-8번지,50.72,20200926
395,20190627,영업/정상,,대전광역시 서구 도마동 170-18번지,81.17,20200926
396,20190627,영업/정상,,대전광역시 서구 변동 41-21번지,23.03,20200926
397,20191001,영업/정상,,대전광역시 서구 도마동 134-39번지,26.4,20200926
398,20191001,영업/정상,,대전광역시 서구 도마동 144-19번지 회타운,173.92,20200926
399,20190813,영업/정상,,대전광역시 서구 도마동 330-21번지,36.57,20200926
400,19980209,영업/정상,,대전광역시 서구 변동 33-26번지,32.65,20200926
401,19970911,영업/정상,,대전광역시 서구 도마동 168-15번지,26.46,20200926
402,20190823,영업/정상,,대전광역시 서구 도마동 172-14,25.19,20200926
403,20190704,영업/정상,,대전광역시 서구 도마동 34-51번지,90.9,20200926
404,20190704,영업/정상,,대전광역시 서구 도마동 40-11번지,81.08,20200926
405,20191014,영업/정상,,대전광역시 서구 변동 30-17번지,37.64,20200926
406,20191029,영업/정상,,대전광역시 서구 도마동 38번지 삼정하이츠,36.95,20200926
407,20191211,영업/정상,,대전광역시 서구 변동 71-54번지,23.8,20200926
408,20191016,영업/정상,,대전광역시 서구 도마동 175-28번지,133.51,20200926
409,20191011,영업/정상,,대전광역시 서구 도마동 175-14번지 크로바메디컬,364.67,20200926
410,20191021,영업/정상,,대전광역시 서구 도마동 90-35번지,60.23,20200926
411,20191111,영업/정상,,대전광역시 서구 도마동 49-7번지,50.66,20200926
412,20191203,영업/정상,,대전광역시 서구 도마동 47-11번지,49.43,20200926
413,20191120,영업/정상,,대전광역시 서구 변동 21-27번지,35.67,20200926
414,19960206,영업/정상,,대전광역시 서구 도마동 330-18번지,49.08,20200926
415,19920622,영업/정상,,대전광역시 서구 변동 49-14번지,33.44,20200926
416,19951208,영업/정상,,대전광역시 서구 도마동 63-26번지,89.64,20200926
417,19950802,영업/정상,,대전광역시 서구 변동 71-15번지,39.98,20200926
418,20191105,영업/정상,,대전광역시 서구 도마동 69-4번지 삼정하이츠,21.0,20200926
419,20200224,영업/정상,,대전광역시 서구 도마동 328-4번지 럭키도마아파트,89.6,20200926
420,20200316,영업/정상,,대전광역시 서구 도마동 110-12,34.86,20200926
421,20200214,영업/정상,,대전광역시 서구 변동 58-4번지 모닝빌아파트,58.14,20200926
422,20200214,영업/정상,,대전광역시 서구 도마동 39-4번지,31.08,20200926
423,20200210,영업/정상,,대전광역시 서구 도마동 131-41번지,89.73,20200926
424,20200217,영업/정상,,대전광역시 서구 도마동 110-12번지,30.03,20200926
425,20200205,영업/정상,,대전광역시 서구 도마동 335-36번지,27.66,20200926
426,20200203,영업/정상,,대전광역시 서구 변동 253-53번지,35.8,20200926
427,20200302,영업/정상,,대전광역시 서구 도마동 328-4번지 럭키도마아파트,44.8,20200926
428,20200325,영업/정상,,대전광역시 서구 도마동 47-1번지,71.83,20200926
429,20200319,영업/정상,,대전광역시 서구 도마동 88-4번지,0.0,20200926
430,20170615,영업/정상,,대전광역시 서구 도마동 94-37번지,38.1,20200926
431,19980310,영업/정상,,대전광역시 서구 도마동 16-49번지,35.55,20200926
432,20000607,영업/정상,,대전광역시 서구 변동 11-7번지,42.4,20200926
433,19991230,영업/정상,,대전광역시 서구 도마동 67-3번지 1층,77.4,20200926
434,20170914,영업/정상,,대전광역시 서구 도마동 70-34,69.03,20200926
435,20020829,영업/정상,,대전광역시 서구 도마동 87-17번지,30.31,20200926
436,20171102,영업/정상,,대전광역시 서구 변동 60-3번지,89.39,20200926
437,20200410,영업/정상,,대전광역시 서구 변동 21-27번지,36.08,20200926
438,20200408,영업/정상,,대전광역시 서구 변동 56-6번지,16.97,20200926
439,20200526,영업/정상,,대전광역시 서구 도마동 157-19번지,22.83,20200926
440,20200526,영업/정상,,대전광역시 서구 도마동 53-13번지,14.3,20200926
441,20200416,영업/정상,,대전광역시 서구 도마동 172-11번지,40.86,20200926
442,20200615,영업/정상,,대전광역시 서구 변동 70-9,118.07,20200926
443,20180604,영업/정상,,대전광역시 서구 도마동 164-28번지,50.67,20200926
444,19990108,영업/정상,,대전광역시 서구 도마동 127-4,92.66,20200926
445,20200507,영업/정상,,대전광역시 서구 도마동 133-15번지,11.25,20200926
446,20200511,영업/정상,,대전광역시 서구 도마동 114-4번지 1층,49.8,20200926
447,20200601,영업/정상,,대전광역시 서구 도마동 40-14,27.88,20200926
448,20200406,영업/정상,,대전광역시 서구 도마동 71-68번지,28.36,20200926
449,20200429,영업/정상,,대전광역시 서구 도마동 134-1번지,13.62,20200926
450,20200623,영업/정상,,대전광역시 서구 변동 31-14,87.41,20200926
451,20180810,영업/정상,,대전광역시 서구 변동 253-40번지,19.77,20200926
452,20180816,영업/정상,,대전광역시 서구 도마동 70-30번지,78.15,20200926
453,20180820,영업/정상,,대전광역시 서구 도마동 330-19번지,27.5,20200926
454,20180830,영업/정상,,대전광역시 서구 변동 53-5,97.62,20200926
455,20200720,영업/정상,,대전광역시 서구 도마동 194,67.02,20200926
456,20200714,영업/정상,,대전광역시 서구 변동 62-36,14.79,20200926
457,20200717,영업/정상,,대전광역시 서구 도마동 35-16,28.08,20200926
458,20140429,영업/정상,,대전광역시 서구 도마동 107-27,39.6,20200926
459,20200805,영업/정상,,대전광역시 서구 도마동 164-31,26.04,20200926
460,20200728,영업/정상,,대전광역시 서구 도마동 50-28,36.11,20200926
461,20200708,영업/정상,,대전광역시 서구 도마동 129-12,62.45,20200926
462,20180917,영업/정상,,대전광역시 서구 도마동 100-28번지,58.99,20200926
463,20170801,영업/정상,,대전광역시 서구 변동 58-4,65.37,20200926
464,20110620,영업/정상,,대전광역시 서구 변동 58-4번지 (107호),65.1,20200926
465,20110621,영업/정상,,대전광역시 서구 도마동 47-28번지 1층,30.1,20200926
466,20181029,영업/정상,,대전광역시 서구 도마동 185-14번지,64.2,20200926
467,20181004,영업/정상,,대전광역시 서구 변동 21-6번지,64.35,20200926
468,20181018,영업/정상,,대전광역시 서구 도마동 132-13번지,35.94,20200926
469,20110103,영업/정상,,대전광역시 서구 도마동 157-2번지 (1층),64.1,20200926
470,20110112,영업/정상,,대전광역시 서구 도마동 143-32번지 대림연립,68.0,20200926
471,20110926,영업/정상,,대전광역시 서구 도마동 15-1번지 (1층 128호),52.99,20200926
472,20110926,영업/정상,,대전광역시 서구 도마동 50-12번지 (1층),52.99,20200926
473,20070529,영업/정상,,"대전광역시 서구 도마동 50-8번지 (2,3층)",153.06,20200926
474,20171120,영업/정상,,대전광역시 서구 도마동 133-17번지 1층,30.88,20200926
475,20031009,영업/정상,,대전광역시 서구 변동 4-15번지,71.62,20200926
476,20030602,영업/정상,,대전광역시 서구 도마동 181-23번지 지하1층,91.29,20200926
477,20030604,영업/정상,,대전광역시 서구 도마동 15-1번지 도마스토아 119호,29.83,20200926
478,20030514,영업/정상,,대전광역시 서구 도마동 30-14번지,89.62,20200926
479,20160504,영업/정상,,대전광역시 서구 도마동 34-5번지,98.94,20200926
480,20171102,영업/정상,,대전광역시 서구 도마동 49-1번지,92.85,20200926
481,20031023,영업/정상,,대전광역시 서구 도마동 50-32번지,64.33,20200926
482,20071001,영업/정상,,대전광역시 서구 도마동 330-22번지 (1층),49.5,20200926
483,20071004,영업/정상,,대전광역시 서구 도마동 120-21번지 1층,48.84,20200926
484,20030625,영업/정상,,대전광역시 서구 도마동 40-14번지 1층,66.21,20200926
485,20030625,영업/정상,,대전광역시 서구 도마동 109-27번지,122.2,20200926
486,20060825,영업/정상,,대전광역시 서구 변동 6-6번지 1층,36.54,20200926
487,20030703,영업/정상,,대전광역시 서구 도마동 69-4번지 삼정하이츠상가3호,19.64,20200926
488,20071019,영업/정상,,대전광역시 서구 도마동 50-6번지 2층,72.62,20200926
489,20160512,영업/정상,,대전광역시 서구 도마동 127-1번지,27.01,20200926
490,20070313,영업/정상,,대전광역시 서구 변동 56-14번지 1층,64.58,20200926
491,20070313,영업/정상,,대전광역시 서구 도마동 153-14번지 1층,31.92,20200926
492,20070313,영업/정상,,대전광역시 서구 도마동 329-1번지 1층,117.81,20200926
493,20071016,영업/정상,,대전광역시 서구 도마동 101-22번지 (1층),50.5,20200926
494,20170104,영업/정상,,대전광역시 서구 도마동 35-28번지,22.9,20200926
495,20060605,영업/정상,,대전광역시 서구 변동 12-43번지 1층,35.49,20200926
496,20180228,영업/정상,,대전광역시 서구 도마동 30-14번지,236.05,20200926
497,20030315,영업/정상,,대전광역시 서구 도마동 143-13번지,25.08,20200926
498,20180604,영업/정상,,대전광역시 서구 도마동 130-18번지,125.13,20200926
499,20170919,영업/정상,,대전광역시 서구 도마동 26-29번지,95.33,20200926
500,20170919,영업/정상,,대전광역시 서구 도마동 30-5번지,106.91,20200926
501,20070122,영업/정상,,대전광역시 서구 도마동 107-29,90.1,20200926
502,20101119,영업/정상,,대전광역시 서구 변동 4-38번지 (1층),39.86,20200926
503,20101112,영업/정상,,"대전광역시 서구 변동 49-1번지 (가동 3,7호)",44.77,20200926
504,20060927,영업/정상,,대전광역시 서구 도마동 47-28번지 1층,37.79,20200926
505,20070711,영업/정상,,대전광역시 서구 변동 73-8번지 (1층),32.64,20200926
506,20070730,영업/정상,,대전광역시 서구 도마동 155-4번지 (1층),68.54,20200926
507,20170622,영업/정상,,대전광역시 서구 변동 31-44번지,122.32,20200926
508,20101118,영업/정상,,대전광역시 서구 변동 21-23번지 (1층),16.3,20200926
509,20101129,영업/정상,,대전광역시 서구 도마동 39-4번지 (1층),31.24,20200926
510,20061013,영업/정상,,대전광역시 서구 도마동 118-15번지 1층,78.21,20200926
511,20120903,영업/정상,,대전광역시 서구 도마동 134-115,83.3,20200926
512,20120904,영업/정상,,대전광역시 서구 도마동 106-23,71.28,20200926
513,20170706,영업/정상,,대전광역시 서구 변동 27-40번지,114.66,20200926
514,20170707,영업/정상,,대전광역시 서구 변동 50-9번지,47.6,20200926
515,20120316,영업/정상,,대전광역시 서구 변동 30-17번지 1층,42.0,20200926
516,20101203,영업/정상,,대전광역시 서구 변동 2-40번지 1층,60.32,20200926
517,20070425,영업/정상,,대전광역시 서구 도마동 121-20번지 1층,30.72,20200926
518,20070427,영업/정상,,대전광역시 서구 도마동 25-25번지 1층,35.02,20200926
519,20060315,영업/정상,,대전광역시 서구 도마동 25-26번지 1층,52.12,20200926
520,20060405,영업/정상,,대전광역시 서구 변동 34-38번지 (지하1층),76.0,20200926
521,20110328,영업/정상,,대전광역시 서구 변동 33-31번지 (1층),43.82,20200926
522,20110908,영업/정상,,대전광역시 서구 도마동 34-33번지 1층,31.22,20200926
523,20061016,영업/정상,,대전광역시 서구 도마동 565-70번지,208.64,20200926
524,20070503,영업/정상,,대전광역시 서구 도마동 121-13번지 1층,53.35,20200926
525,20061025,영업/정상,,대전광역시 서구 도마동 34-42번지 1층,53.28,20200926
526,20110330,영업/정상,,대전광역시 서구 도마동 333-32번지 지하1층,129.69,20200926
527,20110526,영업/정상,,대전광역시 서구 도마동 66-11번지 (1층),27.41,20200926
528,20120322,영업/정상,,대전광역시 서구 도마동 46-27번지 1층,20.29,20200926
529,20171016,영업/정상,,대전광역시 서구 도마동 125-24번지,83.11,20200926
530,20111201,영업/정상,,대전광역시 서구 도마동 335-6번지 1층,21.39,20200926
531,20110428,영업/정상,,대전광역시 서구 도마동 41-6번지 1층,88.34,20200926
532,20120402,영업/정상,,대전광역시 서구 도마동 143-8번지 1층,50.46,20200926
533,20120413,영업/정상,,대전광역시 서구 도마동 17-4번지 1층,54.6,20200926
534,20110921,영업/정상,,대전광역시 서구 도마동 85-14번지 (1층),59.4,20200926
535,20120417,영업/정상,,대전광역시 서구 도마동 126-6번지 1층,27.88,20200926
536,20070522,영업/정상,,대전광역시 서구 도마동 101-22번지 1층,50.5,20200926
537,20060510,영업/정상,,대전광역시 서구 도마동 113-8번지,67.35,20200926
538,20061218,영업/정상,,대전광역시 서구 도마동 174-1번지,68.56,20200926
539,20070627,영업/정상,,대전광역시 서구 도마동 129-11번지 (1층),57.0,20200926
540,20171222,영업/정상,,대전광역시 서구 도마동 134-5번지,7.6,20200926
541,20171226,영업/정상,,대전광역시 서구 도마동 417-2번지,102.85,20200926
542,20180413,영업/정상,,대전광역시 서구 도마동 143-24번지,47.2,20200926
543,20180122,영업/정상,,대전광역시 서구 도마동 69-1번지,112.25,20200926
544,20070622,영업/정상,,대전광역시 서구 도마동 52-6번지 (1층),51.69,20200926
545,20070627,영업/정상,,대전광역시 서구 도마동 75-6번지 (1층),46.15,20200926
546,20171121,영업/정상,,대전광역시 서구 도마동 141-18번지,94.32,20200926
547,20171122,영업/정상,,대전광역시 서구 도마동 417-2,393.17,20200926
548,20171206,영업/정상,,대전광역시 서구 도마동 41-8번지,31.82,20200926
549,20180131,영업/정상,,대전광역시 서구 변동 13-2번지,31.6,20200926
550,20180205,영업/정상,,대전광역시 서구 변동 31-57번지,42.1,20200926
551,20180208,영업/정상,,대전광역시 서구 도마동 328-25번지,22.93,20200926
552,20171115,영업/정상,,대전광역시 서구 도마동 60-36번지 노블레스타운,28.53,20200926
553,20171115,영업/정상,,대전광역시 서구 도마동 26-29번지,95.34,20200926
554,20171115,영업/정상,,대전광역시 서구 도마동 26-29번지,95.34,20200926
555,20110207,영업/정상,,대전광역시 서구 도마동 130-10번지 (1층),65.9,20200926
556,20180502,영업/정상,,대전광역시 서구 도마동 25-24번지,65.28,20200926
557,20120503,영업/정상,,"대전광역시 서구 도마동 143-6번지 ,1층",52.15,20200926
558,20111012,영업/정상,,대전광역시 서구 도마동 110-11번지 1층,23.65,20200926
559,20111020,영업/정상,,"대전광역시 서구 변동 72-2,3번지",90.76,20200926
560,20180220,영업/정상,,대전광역시 서구 도마동 23-2번지,35.16,20200926
561,20180221,영업/정상,,대전광역시 서구 도마동 113-6번지,31.46,20200926
562,20030416,영업/정상,,대전광역시 서구 도마동 70-8번지,54.61,20200926
563,20030408,영업/정상,,대전광역시 서구 변동 31-36번지 지하1층,59.28,20200926
564,20030422,영업/정상,,대전광역시 서구 변동 46-7번지,148.05,20200926
565,20160427,영업/정상,,대전광역시 서구 도마동 174-4번지,85.28,20200926
566,20160411,영업/정상,,대전광역시 서구 도마동 106-21번지,66.16,20200926
567,20030930,영업/정상,,대전광역시 서구 도마동 47-39번지,32.12,20200926
568,20030930,영업/정상,,대전광역시 서구 도마동 90-14번지,37.06,20200926
569,20031002,영업/정상,,대전광역시 서구 도마동 87-62번지,24.17,20200926
570,20071126,영업/정상,,대전광역시 서구 변동 34-24번지 1층,24.07,20200926
571,20161102,영업/정상,,대전광역시 서구 변동 24-53번지,52.96,20200926
572,20150507,영업/정상,,대전광역시 서구 도마동 143-23번지,29.57,20200926
573,20150512,영업/정상,,대전광역시 서구 도마동 194-1번지,51.6,20200926
574,20150514,영업/정상,,대전광역시 서구 도마동 131-6번지 1층,64.1,20200926
575,20151112,영업/정상,,대전광역시 서구 변동 7-9,35.1,20200926
576,20150526,영업/정상,,대전광역시 서구 도마동 67-15번지,25.3,20200926
577,20150601,영업/정상,,대전광역시 서구 도마동 87-61번지,22.4,20200926
578,20151123,영업/정상,,대전광역시 서구 도마동 100-16번지,35.65,20200926
579,20161115,영업/정상,,대전광역시 서구 변동 34-2번지,75.06,20200926
580,20151126,영업/정상,,대전광역시 서구 도마동 120-4번지,11.58,20200926
581,20151204,영업/정상,,대전광역시 서구 도마동 84-1번지,38.9,20200926
582,20150713,영업/정상,,대전광역시 서구 도마동 128-97번지,30.0,20200926
583,20150729,영업/정상,,대전광역시 서구 도마동 546번지,39.9,20200926
584,20160204,영업/정상,,대전광역시 서구 도마동 49-11번지,77.39,20200926
585,20160204,영업/정상,,대전광역시 서구 도마동 134-1번지,11.67,20200926
586,20150623,영업/정상,,대전광역시 서구 도마동 34-26번지,34.9,20200926
587,20151228,영업/정상,,대전광역시 서구 도마동 142-6번지,49.4,20200926
588,20150817,영업/정상,,대전광역시 서구 도마동 49-7번지,62.39,20200926
589,20160120,영업/정상,,대전광역시 서구 변동 288-8번지,42.69,20200926
590,20160203,영업/정상,,대전광역시 서구 변동 22-62번지,60.79,20200926
591,20151224,영업/정상,,대전광역시 서구 변동 253-64번지,18.1,20200926
592,20151229,영업/정상,,대전광역시 서구 변동 36-43번지,14.25,20200926
593,20160104,영업/정상,,대전광역시 서구 도마동 86-101번지,23.7,20200926
594,20160107,영업/정상,,대전광역시 서구 변동 31-44번지,160.5,20200926
595,20160824,영업/정상,,대전광역시 서구 변동 41-6번지,27.84,20200926
596,20150903,영업/정상,,대전광역시 서구 도마동 49-10번지,88.4,20200926
597,20160303,영업/정상,,대전광역시 서구 도마동 142-18번지,34.4,20200926
598,20061222,영업/정상,,대전광역시 서구 도마동 146-10번지 1층,92.1,20200926
599,20170119,영업/정상,,대전광역시 서구 변동 62-24번지,60.0,20200926
600,20160729,영업/정상,,대전광역시 서구 변동 1-3번지,24.24,20200926
601,20180328,영업/정상,,대전광역시 서구 변동 47-25,44.39,20200926
602,20160913,영업/정상,,대전광역시 서구 변동 31-57번지,31.63,20200926
603,20160920,영업/정상,,대전광역시 서구 도마동 93-11번지,35.55,20200926
604,20150818,영업/정상,,대전광역시 서구 변동 30-7번지,48.5,20200926
605,20180524,영업/정상,,대전광역시 서구 도마동 15-1번지 도마스토아,61.29,20200926
606,20180524,영업/정상,,대전광역시 서구 도마동 127-16번지,20.54,20200926
607,20180329,영업/정상,,대전광역시 서구 도마동 153-11번지,97.63,20200926
608,20180330,영업/정상,,대전광역시 서구 도마동 86-52번지,159.12,20200926
609,20180403,영업/정상,,대전광역시 서구 도마동 46-5번지,32.2,20200926
610,20180620,영업/정상,,대전광역시 서구 도마동 124-20번지,34.0,20200926
611,20150917,영업/정상,,대전광역시 서구 도마동 15-1번지,213.83,20200926
612,20160414,영업/정상,,대전광역시 서구 변동 47-1번지,47.5,20200926
613,20180621,영업/정상,,대전광역시 서구 도마동 109-13번지,33.23,20200926
614,20160404,영업/정상,,대전광역시 서구 변동 71-12번지,63.04,20200926
615,20160322,영업/정상,,대전광역시 서구 도마동 19-41번지,25.84,20200926
616,20160406,영업/정상,,대전광역시 서구 도마동 37-20번지,81.88,20200926
617,20180608,영업/정상,,대전광역시 서구 도마동 108-12번지,22.08,20200926
618,20180622,영업/정상,,대전광역시 서구 도마동 134-84번지,23.32,20200926
619,20180704,영업/정상,,대전광역시 서구 도마동 69-7번지,70.68,20200926
620,20161013,영업/정상,,대전광역시 서구 도마동 191-7번지,16.74,20200926
621,20161024,영업/정상,,대전광역시 서구 변동 58-4번지,113.23,20200926
622,20180706,영업/정상,,대전광역시 서구 도마동 47-39번지,16.81,20200926
623,20180717,영업/정상,,대전광역시 서구 도마동 148-32번지,57.95,20200926
624,20161013,영업/정상,,대전광역시 서구 변동 47-1번지,42.75,20200926
625,20051111,영업/정상,,대전광역시 서구 도마동 34-16번지,124.15,20200926
626,20170728,영업/정상,,대전광역시 서구 변동 31-5번지,52.3,20200926
627,20181213,영업/정상,,대전광역시 서구 도마동 122-8번지,45.85,20200926
628,20181224,영업/정상,,대전광역시 서구 변동 53-60번지,57.29,20200926
629,20181218,영업/정상,,대전광역시 서구 변동 254-447번지,37.12,20200926
630,20181218,영업/정상,,대전광역시 서구 변동 73-31번지,132.29,20200926
631,20170615,폐업,20180228,대전광역시 서구 변동 7-39번지,36.9,20180228
632,20080410,폐업,20160411,대전광역시 서구 도마동 60-36번지 1층,32.4,20160411
633,20090210,폐업,20170818,대전광역시 서구 도마동 25-6번지 2층,154.0,20170818
634,20090324,폐업,20171128,대전광역시 서구 변동 2-4번지,137.1,20171128
635,20091019,폐업,20170330,대전광역시 서구 도마동 60-11번지 (1층),53.1,20170330
636,20091022,폐업,20190318,대전광역시 서구 도마동 74-9번지 1층,27.89,20190318
637,20141212,폐업,20160414,대전광역시 서구 변동 47-1번지 1층일부,42.75,20160414
638,19961023,폐업,20170328,대전광역시 서구 도마동 129-33번지,161.72,20170328
639,20001201,폐업,20190730,대전광역시 서구 도마동 110-12번지,109.36,20190730
640,20100419,폐업,20170328,대전광역시 서구 도마동 17-38번지 (1층),33.15,20170328
641,20000926,폐업,20170324,대전광역시 서구 도마동 46-6번지 1층,20.37,20170324
642,19961126,폐업,20170515,대전광역시 서구 변동 16-1번지,16.12,20170515
643,20001010,폐업,20180516,대전광역시 서구 도마동 174-1번지 1층,38.23,20180516
644,20100415,폐업,20180927,대전광역시 서구 도마동 40-1번지 1층,15.48,20180927
645,20140421,폐업,20151201,대전광역시 서구 변동 7-39번지,35.34,20151201
646,20081127,폐업,20170328,대전광역시 서구 도마동 134-6번지 (1층),6.15,20170328
647,20080805,폐업,20150924,대전광역시 서구 도마동 29-33번지 (1층),23.73,20150924
648,20071220,폐업,20160406,대전광역시 서구 도마동 184-19번지 1층,65.62,20160406
649,20001221,폐업,20170901,대전광역시 서구 도마동 120-6번지 (3층),267.95,20170901
650,20170404,폐업,20191227,대전광역시 서구 도마동 335-36번지,27.66,20191227
651,20100511,폐업,20160325,대전광역시 서구 도마동 25-2번지 지하1층,100.19,20160325
652,20100512,폐업,20190404,대전광역시 서구 변동 21-27번지 1층,46.71,20190404
653,20010117,폐업,20170321,대전광역시 서구 도마동 47-6번지,62.46,20170321
654,20001109,폐업,20170328,대전광역시 서구 도마동 144-11번지 (2층),91.14,20170328
655,20100226,폐업,20170328,대전광역시 서구 도마동 194번지 (1층),63.29,20170328
656,20081121,폐업,20180817,대전광역시 서구 변동 53-5번지 (1층),97.62,20180817
657,20080826,폐업,20181022,대전광역시 서구 변동 30-14번지 (1층),54.6,20181022
658,20081219,폐업,20190409,대전광역시 서구 변동 62-46번지 1층,144.48,20190409
659,20170502,폐업,20200115,대전광역시 서구 도마동 22-2번지,17.38,20200115
660,20010207,폐업,20200831,대전광역시 서구 도마동 128-89 2층,93.26,20200831
661,20090106,폐업,20160909,대전광역시 서구 도마동 152-3번지 1층,11.22,20160909
662,20170418,폐업,20190419,대전광역시 서구 도마동 46-4번지,66.71,20190419
663,20010221,폐업,20170330,대전광역시 서구 도마동 60-14번지 1층,137.93,20170330
664,20090729,폐업,20170802,대전광역시 서구 도마동 120-6번지 본본빌딩 1층,89.12,20170802
665,20090826,폐업,20180628,대전광역시 서구 도마동 89-27번지 1층,20.72,20180628
666,20090527,폐업,20190816,대전광역시 서구 도마동 124-5번지 (1층),31.18,20190816
667,20080610,폐업,20170927,대전광역시 서구 도마동 109-6번지,41.4,20170927
668,20080226,폐업,20151019,대전광역시 서구 도마동 190-15번지 1층,33.3,20151019
669,20170314,폐업,20200211,대전광역시 서구 변동 254-102번지,32.17,20200211
670,20091106,폐업,20160627,대전광역시 서구 도마동 60-14번지 (1층),55.97,20160627
671,20080924,폐업,20151204,대전광역시 서구 도마동 84-1번지 (1층),28.05,20151204
672,20080617,폐업,20181226,대전광역시 서구 도마동 126-33번지 1층,63.76,20181226
673,20080620,폐업,20180824,대전광역시 서구 변동 40-23번지 (1층),30.87,20180824
674,20080305,폐업,20151020,대전광역시 서구 도마동 49-11번지 (2층),108.25,20151020
675,20170316,폐업,20171025,대전광역시 서구 도마동 129-9번지,40.58,20171025
676,20091229,폐업,20181218,대전광역시 서구 변동 73-31번지 1층,132.29,20181218
677,20081002,폐업,20170330,대전광역시 서구 도마동 87-67번지 (2층),88.8,20170330
678,20081002,폐업,20170330,대전광역시 서구 도마동 87-67번지 (3층),88.8,20170330
679,20090227,폐업,20170330,대전광역시 서구 도마동 29-32번지,41.92,20170330
680,20080604,폐업,20170927,대전광역시 서구 도마동 60-14번지 1층,60.0,20170927
681,20081007,폐업,20181228,대전광역시 서구 도마동 127-36번지 (1층),29.04,20181228
682,20141231,폐업,20170818,대전광역시 서구 도마동 110-12번지 1층,39.12,20170818
683,20150407,폐업,20180410,대전광역시 서구 도마동 50-15번지,30.6,20180410
684,20100129,폐업,20190618,"대전광역시 서구 도마동 15-2번지 (121,122호)",64.8,20190618
685,20081010,폐업,20170727,대전광역시 서구 도마동 97-9번지 (1층),15.0,20170727
686,20100129,폐업,20151230,대전광역시 서구 변동 2-4번지 1층,140.36,20151230
687,20090311,폐업,20151215,대전광역시 서구 도마동 127-1번지 (1층),27.01,20151215
688,20090403,폐업,20170525,대전광역시 서구 도마동 41-8번지 1층,31.7,20170525
689,20130411,폐업,20180104,대전광역시 서구 변동 253-40번지 1층,14.06,20180104
690,20130402,폐업,20190711,대전광역시 서구 도마동 49-13번지 1층,19.31,20190711
691,20090325,폐업,20200529,대전광역시 서구 도마동 40-14번지 (1층),29.73,20200529
692,20130426,폐업,20170526,대전광역시 서구 도마동 110-12번지 1층일부,0.0,20170526
693,20130426,폐업,20171025,대전광역시 서구 변동 34-40번지 1층,22.26,20171025
694,20130624,폐업,20170809,대전광역시 서구 도마동 74-7번지 1층,33.86,20170809
695,20130710,폐업,20170330,대전광역시 서구 도마동 25-2번지 1층,29.22,20170330
696,20131121,폐업,20200706,대전광역시 서구 도마동 93-52 1층,102.48,20200706
